serial,year,month,LA_2023,LondInOut,Reg9,MEMS7GR_ALL,wt_final,wt_time,survey_year,survey_wave,period_start,borough_id,borough_name,borough_code,inner_outer_code,inner_outer,activity_level_code,activity_level,respondent_id,any_recent_comparable_activity,any_indoor,any_outdoor,both,indoor_only,outdoor_only,neither_recorded,recent_activity_without_recorded_location,n_recent_activity_flags,n_indoor_flags,n_outdoor_flags
181290086459021.0,2018,38.0,68.0,2.0,3.0,2.0,1.8963016702971365,1.6836913677735248,2018,2018/19,2018-12-01,68,Croydon,E09000008,2,Outer London,2.0,Active,2018_181290086459021.0,0,0,0,0,0,0,1,0,0,0,0
181290086459771.0,2018,39.0,68.0,2.0,3.0,2.0,3.613338233586276,3.3474964449816023,2018,2018/19,2019-01-01,68,Croydon,E09000008,2,Outer London,2.0,Active,2018_181290086459771.0,1,0,0,0,0,0,1,1,4,0,0
181290086459772.0,2018,39.0,68.0,2.0,3.0,2.0,1.7334745498831807,2.3912336539572605,2018,2018/19,2019-01-01,68,Croydon,E09000008,2,Outer London,2.0,Active,2018_181290086459772.0,1,0,0,0,0,0,1,1,1,0,0
181290086459851.0,2018,38.0,68.0,2.0,3.0,1.0,2.1204371245407345,1.83604855169256,2018,2018/19,2018-12-01,68,Croydon,E09000008,2,Outer London,1.0,Insufficiently Active,2018_181290086459851.0,0,0,0,0,0,0,1,0,0,0,0
181290086459852.0,2018,38.0,68.0,2.0,3.0,2.0,1.633307457567978,1.3920523566637435,2018,2018/19,2018-12-01,68,Croydon,E09000008,2,Outer London,2.0,Active,2018_181290086459852.0,1,1,0,0,1,0,0,0,4,4,0
181290086462071.0,2018,38.0,68.0,2.0,3.0,2.0,1.825252228786248,1.2617160689271207,2018,2018/19,2018-12-01,68,Croydon,E09000008,2,Outer London,2.0,Active,2018_181290086462071.0,0,0,0,0,0,0,1,0,0,0,0
181290086462072.0,2018,38.0,68.0,2.0,3.0,1.0,2.0886111794049653,1.3128737132431003,2018,2018/19,2018-12-01,68,Croydon,E09000008,2,Outer London,1.0,Insufficiently Active,2018_181290086462072.0,0,0,0,0,0,0,1,0,0,0,0
181290086462232.0,2018,39.0,68.0,2.0,3.0,2.0,0.6084897331332152,0.819888853289708,2018,2018/19,2019-01-01,68,Croydon,E09000008,2,Outer London,2.0,Active,2018_181290086462232.0,1,0,0,0,0,0,1,1,1,0,0
181290086462561.0,2018,38.0,68.0,2.0,3.0,2.0,13.740217080701855,10.961696711117492,2018,2018/19,2018-12-01,68,Croydon,E09000008,2,Outer London,2.0,Active,2018_181290086462561.0,1,0,1,0,0,1,0,0,1,0,1
181290086462721.0,2018,38.0,68.0,2.0,3.0,2.0,1.31539167638276,1.0548241896034012,2018,2018/19,2018-12-01,68,Croydon,E09000008,2,Outer London,2.0,Active,2018_181290086462721.0,0,0,0,0,0,0,1,0,0,0,0
181290086462722.0,2018,38.0,68.0,2.0,3.0,1.0,1.542489931770702,1.331608537125935,2018,2018/19,2018-12-01,68,Croydon,E09000008,2,Outer London,1.0,Insufficiently Active,2018_181290086462722.0,0,0,0,0,0,0,1,0,0,0,0
181290086463301.0,2018,39.0,68.0,2.0,3.0,2.0,2.9299322269810406,3.0538351387625027,2018,2018/19,2019-01-01,68,Croydon,E09000008,2,Outer London,2.0,Active,2018_181290086463301.0,1,0,0,0,0,0,1,1,2,0,0
181290086463302.0,2018,39.0,68.0,2.0,3.0,2.0,4.560170853081003,3.5043726324309765,2018,2018/19,2019-01-01,68,Croydon,E09000008,2,Outer London,2.0,Active,2018_181290086463302.0,1,0,0,0,0,0,1,1,1,0,0
181290086463631.0,2018,38.0,68.0,2.0,3.0,0.0,4.240350183591746,3.1076525190768343,2018,2018/19,2018-12-01,68,Croydon,E09000008,2,Outer London,0.0,Inactive,2018_181290086463631.0,0,0,0,0,0,0,1,0,0,0,0
181290086463971.0,2018,38.0,68.0,2.0,3.0,1.0,1.7812949659818906,1.188356752609737,2018,2018/19,2018-12-01,68,Croydon,E09000008,2,Outer London,1.0,Insufficiently Active,2018_181290086463971.0,0,0,0,0,0,0,1,0,0,0,0
181290086463972.0,2018,38.0,68.0,2.0,3.0,0.0,3.701215875435758,3.130168450033512,2018,2018/19,2018-12-01,68,Croydon,E09000008,2,Outer London,0.0,Inactive,2018_181290086463972.0,0,0,0,0,0,0,1,0,0,0,0
181290086464881.0,2018,38.0,68.0,2.0,3.0,2.0,0.7584541958926249,0.612885970118926,2018,2018/19,2018-12-01,68,Croydon,E09000008,2,Outer London,2.0,Active,2018_181290086464881.0,0,0,0,0,0,0,1,0,0,0,0
181290086464882.0,2018,38.0,68.0,2.0,3.0,2.0,1.7812949659818906,1.188356752609737,2018,2018/19,2018-12-01,68,Croydon,E09000008,2,Outer London,2.0,Active,2018_181290086464882.0,0,0,0,0,0,0,1,0,0,0,0
181290086465121.0,2018,38.0,68.0,2.0,3.0,0.0,4.0539171060223,4.440950159668153,2018,2018/19,2018-12-01,68,Croydon,E09000008,2,Outer London,0.0,Inactive,2018_181290086465121.0,0,0,0,0,0,0,1,0,0,0,0
181290086465381.0,2018,39.0,68.0,2.0,3.0,1.0,1.1919430856551518,1.4848480113210547,2018,2018/19,2019-01-01,68,Croydon,E09000008,2,Outer London,1.0,Insufficiently Active,2018_181290086465381.0,1,0,0,0,0,0,1,1,1,0,0
181290086467282.0,2018,39.0,68.0,2.0,3.0,2.0,1.7447938408411876,2.883609753882293,2018,2018/19,2019-01-01,68,Croydon,E09000008,2,Outer London,2.0,Active,2018_181290086467282.0,0,0,0,0,0,0,1,0,0,0,0
181290086467361.0,2018,39.0,68.0,2.0,3.0,1.0,2.89116433099037,2.964005499905786,2018,2018/19,2019-01-01,68,Croydon,E09000008,2,Outer London,1.0,Insufficiently Active,2018_181290086467361.0,1,0,0,0,0,0,1,1,1,0,0
181290096467681.0,2018,39.0,78.0,2.0,3.0,2.0,3.609015122425282,2.621557408331793,2018,2018/19,2019-01-01,78,Ealing,E09000009,2,Outer London,2.0,Active,2018_181290096467681.0,1,1,0,0,1,0,0,0,1,1,0
181290096467682.0,2018,39.0,78.0,2.0,3.0,2.0,1.602679092412376,1.2405866688796934,2018,2018/19,2019-01-01,78,Ealing,E09000009,2,Outer London,2.0,Active,2018_181290096467682.0,1,1,1,1,0,0,0,0,5,4,1
181290096467841.0,2018,38.0,78.0,2.0,3.0,0.0,4.630898210519513,3.2404184184918536,2018,2018/19,2018-12-01,78,Ealing,E09000009,2,Outer London,0.0,Inactive,2018_181290096467841.0,0,0,0,0,0,0,1,0,0,0,0
181290096469581.0,2018,39.0,78.0,2.0,3.0,2.0,5.915876062742378,2.9447643415305618,2018,2018/19,2019-01-01,78,Ealing,E09000009,2,Outer London,2.0,Active,2018_181290096469581.0,0,0,0,0,0,0,1,0,0,0,0
181290096469582.0,2018,39.0,78.0,2.0,3.0,2.0,8.71442734875173,5.42253903420072,2018,2018/19,2019-01-01,78,Ealing,E09000009,2,Outer London,2.0,Active,2018_181290096469582.0,1,0,0,0,0,0,1,1,2,0,0
181290096470061.0,2018,38.0,78.0,2.0,3.0,2.0,0.726524313296131,0.6009191530215244,2018,2018/19,2018-12-01,78,Ealing,E09000009,2,Outer London,2.0,Active,2018_181290096470061.0,0,0,0,0,0,0,1,0,0,0,0
181290096470891.0,2018,39.0,78.0,2.0,3.0,0.0,8.372989525213303,8.772291619426822,2018,2018/19,2019-01-01,78,Ealing,E09000009,2,Outer London,0.0,Inactive,2018_181290096470891.0,0,0,0,0,0,0,1,0,0,0,0
181290096471211.0,2018,38.0,78.0,2.0,3.0,1.0,2.100394475669593,1.6445403142954274,2018,2018/19,2018-12-01,78,Ealing,E09000009,2,Outer London,1.0,Insufficiently Active,2018_181290096471211.0,1,1,0,0,1,0,0,0,2,1,0
181290096471212.0,2018,38.0,78.0,2.0,3.0,2.0,0.6474695036633158,0.4792984435975994,2018,2018/19,2018-12-01,78,Ealing,E09000009,2,Outer London,2.0,Active,2018_181290096471212.0,1,0,1,0,0,1,0,0,2,0,2
181290096471541.0,2018,39.0,78.0,2.0,3.0,2.0,2.647199458395308,1.9745793041587532,2018,2018/19,2019-01-01,78,Ealing,E09000009,2,Outer London,2.0,Active,2018_181290096471541.0,1,0,0,0,0,0,1,1,4,0,0
181290096472041.0,2018,39.0,78.0,2.0,3.0,2.0,2.7103353254371614,1.6745528803149123,2018,2018/19,2019-01-01,78,Ealing,E09000009,2,Outer London,2.0,Active,2018_181290096472041.0,1,0,0,0,0,0,1,1,6,0,0
181290096472461.0,2018,39.0,78.0,2.0,3.0,2.0,1.0504612287064192,0.5807242883887181,2018,2018/19,2019-01-01,78,Ealing,E09000009,2,Outer London,2.0,Active,2018_181290096472461.0,1,0,0,0,0,0,1,1,3,0,0
181290096472532.0,2018,39.0,78.0,2.0,3.0,0.0,2.456196932456169,1.3848858759544271,2018,2018/19,2019-01-01,78,Ealing,E09000009,2,Outer London,0.0,Inactive,2018_181290096472532.0,1,0,0,0,0,0,1,1,1,0,0
181290096473451.0,2018,39.0,78.0,2.0,3.0,1.0,0.8728381286508351,0.5536804553077801,2018,2018/19,2019-01-01,78,Ealing,E09000009,2,Outer London,1.0,Insufficiently Active,2018_181290096473451.0,0,0,0,0,0,0,1,0,0,0,0
181290096473601.0,2018,39.0,78.0,2.0,3.0,0.0,6.514264148696225,4.902530713885023,2018,2018/19,2019-01-01,78,Ealing,E09000009,2,Outer London,0.0,Inactive,2018_181290096473601.0,0,0,0,0,0,0,1,0,0,0,0
181290096473602.0,2018,39.0,78.0,2.0,3.0,0.0,0.9959828252821818,0.6963446265875326,2018,2018/19,2019-01-01,78,Ealing,E09000009,2,Outer London,0.0,Inactive,2018_181290096473602.0,0,0,0,0,0,0,1,0,0,0,0
181290096473861.0,2018,39.0,78.0,2.0,3.0,1.0,4.151972689861816,3.5936162995976373,2018,2018/19,2019-01-01,78,Ealing,E09000009,2,Outer London,1.0,Insufficiently Active,2018_181290096473861.0,1,0,0,0,0,0,1,1,1,0,0
181290096473941.0,2018,40.0,78.0,2.0,3.0,2.0,1.336387341831265,1.0742305679268962,2018,2018/19,2019-02-01,78,Ealing,E09000009,2,Outer London,2.0,Active,2018_181290096473941.0,1,0,0,0,0,0,1,1,2,0,0
181290096474691.0,2018,39.0,78.0,2.0,3.0,2.0,1.488245643421742,2.376798726145162,2018,2018/19,2019-01-01,78,Ealing,E09000009,2,Outer London,2.0,Active,2018_181290096474691.0,1,0,0,0,0,0,1,1,1,0,0
181290096474692.0,2018,43.0,78.0,2.0,3.0,1.0,3.0513716465738274,3.469562696470129,2018,2018/19,2019-05-01,78,Ealing,E09000009,2,Outer London,1.0,Insufficiently Active,2018_181290096474692.0,0,0,0,0,0,0,1,0,0,0,0
181290096475272.0,2018,39.0,78.0,2.0,3.0,0.0,0.7438944915025648,0.4454180123799816,2018,2018/19,2019-01-01,78,Ealing,E09000009,2,Outer London,0.0,Inactive,2018_181290096475272.0,0,0,0,0,0,0,1,0,0,0,0
181290096475351.0,2018,38.0,78.0,2.0,3.0,2.0,2.222312950280676,1.966216313173256,2018,2018/19,2018-12-01,78,Ealing,E09000009,2,Outer London,2.0,Active,2018_181290096475351.0,1,1,0,0,1,0,0,0,1,1,0
181290096475352.0,2018,38.0,78.0,2.0,3.0,1.0,1.5569538721293603,1.0239890699018503,2018,2018/19,2018-12-01,78,Ealing,E09000009,2,Outer London,1.0,Insufficiently Active,2018_181290096475352.0,1,0,0,0,0,0,1,1,1,0,0
181290096476341.0,2018,39.0,78.0,2.0,3.0,2.0,0.743986361232604,0.4895626942877998,2018,2018/19,2019-01-01,78,Ealing,E09000009,2,Outer London,2.0,Active,2018_181290096476341.0,1,0,0,0,0,0,1,1,2,0,0
181290096477171.0,2018,38.0,78.0,2.0,3.0,0.0,4.88557671140293,4.366614647609696,2018,2018/19,2018-12-01,78,Ealing,E09000009,2,Outer London,0.0,Inactive,2018_181290096477171.0,0,0,0,0,0,0,1,0,0,0,0
181290096477172.0,2018,38.0,78.0,2.0,3.0,2.0,1.3702970046387943,1.151154061446398,2018,2018/19,2018-12-01,78,Ealing,E09000009,2,Outer London,2.0,Active,2018_181290096477172.0,1,0,0,0,0,0,1,1,2,0,0
181290096477251.0,2018,38.0,78.0,2.0,3.0,2.0,2.143020504324174,2.063805865599681,2018,2018/19,2018-12-01,78,Ealing,E09000009,2,Outer London,2.0,Active,2018_181290096477251.0,1,1,1,1,0,0,0,0,2,1,1
181290096480121.0,2018,39.0,78.0,2.0,3.0,2.0,1.54770651290074,0.9760841098023946,2018,2018/19,2019-01-01,78,Ealing,E09000009,2,Outer London,2.0,Active,2018_181290096480121.0,1,0,0,0,0,0,1,1,1,0,0
181290096480122.0,2018,39.0,78.0,2.0,3.0,1.0,1.1230702735726537,0.7644178291054405,2018,2018/19,2019-01-01,78,Ealing,E09000009,2,Outer London,1.0,Insufficiently Active,2018_181290096480122.0,0,0,0,0,0,0,1,0,0,0,0
181290096480871.0,2018,38.0,78.0,2.0,3.0,2.0,1.898402021376578,1.2992669868784927,2018,2018/19,2018-12-01,78,Ealing,E09000009,2,Outer London,2.0,Active,2018_181290096480871.0,0,0,0,0,0,0,1,0,0,0,0
181290096481451.0,2018,38.0,78.0,2.0,3.0,2.0,0.5569720732743504,0.4038987699664536,2018,2018/19,2018-12-01,78,Ealing,E09000009,2,Outer London,2.0,Active,2018_181290096481451.0,1,0,0,0,0,0,1,1,2,0,0
181290096481452.0,2018,38.0,78.0,2.0,3.0,1.0,1.0861578085606354,0.6759734492641793,2018,2018/19,2018-12-01,78,Ealing,E09000009,2,Outer London,1.0,Insufficiently Active,2018_181290096481452.0,0,0,0,0,0,0,1,0,0,0,0
181290096482281.0,2018,38.0,78.0,2.0,3.0,2.0,0.5749583000827473,0.4255357515627268,2018,2018/19,2018-12-01,78,Ealing,E09000009,2,Outer London,2.0,Active,2018_181290096482281.0,1,1,0,0,1,0,0,0,3,3,0
181290096482771.0,2018,39.0,78.0,2.0,3.0,2.0,3.854135354491407,3.765023628500277,2018,2018/19,2019-01-01,78,Ealing,E09000009,2,Outer London,2.0,Active,2018_181290096482771.0,0,0,0,0,0,0,1,0,0,0,0
181290096482772.0,2018,39.0,78.0,2.0,3.0,0.0,1.4174869359071145,1.050198332956932,2018,2018/19,2019-01-01,78,Ealing,E09000009,2,Outer London,0.0,Inactive,2018_181290096482772.0,0,0,0,0,0,0,1,0,0,0,0
181290096482851.0,2018,39.0,78.0,2.0,3.0,2.0,1.061926495263677,0.792099890870905,2018,2018/19,2019-01-01,78,Ealing,E09000009,2,Outer London,2.0,Active,2018_181290096482851.0,1,0,0,0,0,0,1,1,3,0,0
181290096482931.0,2018,38.0,78.0,2.0,3.0,2.0,0.5637158251846077,0.3974214154720333,2018,2018/19,2018-12-01,78,Ealing,E09000009,2,Outer London,2.0,Active,2018_181290096482931.0,1,0,1,0,0,1,0,0,2,0,2
181290096483351.0,2018,38.0,78.0,2.0,3.0,2.0,0.6154474532096624,0.5755183632088199,2018,2018/19,2018-12-01,78,Ealing,E09000009,2,Outer London,2.0,Active,2018_181290096483351.0,1,1,0,0,1,0,0,0,3,2,0
181290096483681.0,2018,38.0,78.0,2.0,3.0,0.0,2.0320895948166355,1.7572012487997688,2018,2018/19,2018-12-01,78,Ealing,E09000009,2,Outer London,0.0,Inactive,2018_181290096483681.0,0,0,0,0,0,0,1,0,0,0,0
181290096484181.0,2018,38.0,78.0,2.0,3.0,1.0,0.6414317742686857,0.5246840560772293,2018,2018/19,2018-12-01,78,Ealing,E09000009,2,Outer London,1.0,Insufficiently Active,2018_181290096484181.0,0,0,0,0,0,0,1,0,0,0,0
181290096484182.0,2018,39.0,78.0,2.0,3.0,2.0,0.5060129128471471,0.3165170072551664,2018,2018/19,2019-01-01,78,Ealing,E09000009,2,Outer London,2.0,Active,2018_181290096484182.0,1,0,0,0,0,0,1,1,1,0,0
181290096484421.0,2018,39.0,78.0,2.0,3.0,0.0,1.061926495263677,0.792099890870905,2018,2018/19,2019-01-01,78,Ealing,E09000009,2,Outer London,0.0,Inactive,2018_181290096484421.0,0,0,0,0,0,0,1,0,0,0,0
181290096484591.0,2018,38.0,78.0,2.0,3.0,2.0,0.5749583000827473,0.4255357515627268,2018,2018/19,2018-12-01,78,Ealing,E09000009,2,Outer London,2.0,Active,2018_181290096484591.0,1,1,1,1,0,0,0,0,1,1,1
181290096485661.0,2018,39.0,78.0,2.0,3.0,2.0,3.1247512264688804,1.8905161419968315,2018,2018/19,2019-01-01,78,Ealing,E09000009,2,Outer London,2.0,Active,2018_181290096485661.0,0,0,0,0,0,0,1,0,0,0,0
181290096486161.0,2018,38.0,78.0,2.0,3.0,2.0,1.4697526166198216,1.2669241280959356,2018,2018/19,2018-12-01,78,Ealing,E09000009,2,Outer London,2.0,Active,2018_181290096486161.0,1,1,0,0,1,0,0,0,2,1,0
181290096486321.0,2018,38.0,78.0,2.0,3.0,0.0,0.9290515955399758,0.5667394651283733,2018,2018/19,2018-12-01,78,Ealing,E09000009,2,Outer London,0.0,Inactive,2018_181290096486321.0,0,0,0,0,0,0,1,0,0,0,0
181290096486322.0,2018,38.0,78.0,2.0,3.0,0.0,1.8352133744018384,1.1421532079863113,2018,2018/19,2018-12-01,78,Ealing,E09000009,2,Outer London,0.0,Inactive,2018_181290096486322.0,0,0,0,0,0,0,1,0,0,0,0
181290096486401.0,2018,39.0,78.0,2.0,3.0,1.0,2.003348706804189,1.5507331106880131,2018,2018/19,2019-01-01,78,Ealing,E09000009,2,Outer London,1.0,Insufficiently Active,2018_181290096486401.0,1,0,0,0,0,0,1,1,1,0,0
181290096486402.0,2018,39.0,78.0,2.0,3.0,2.0,4.9411791611836415,5.60698837414679,2018,2018/19,2019-01-01,78,Ealing,E09000009,2,Outer London,2.0,Active,2018_181290096486402.0,0,0,0,0,0,0,1,0,0,0,0
181290096487492.0,2018,39.0,78.0,2.0,3.0,2.0,0.573069894942193,0.3648760294776119,2018,2018/19,2019-01-01,78,Ealing,E09000009,2,Outer London,2.0,Active,2018_181290096487492.0,1,0,0,0,0,0,1,1,7,0,0
181290096487721.0,2018,38.0,78.0,2.0,3.0,2.0,1.3462850657309935,1.5218809692415507,2018,2018/19,2018-12-01,78,Ealing,E09000009,2,Outer London,2.0,Active,2018_181290096487721.0,1,0,0,0,0,0,1,1,1,0,0
181290096488062.0,2018,39.0,78.0,2.0,3.0,2.0,0.743986361232604,0.4895626942877998,2018,2018/19,2019-01-01,78,Ealing,E09000009,2,Outer London,2.0,Active,2018_181290096488062.0,1,0,0,0,0,0,1,1,2,0,0
181290096488141.0,2018,38.0,78.0,2.0,3.0,2.0,0.8348224213915678,0.5748353723607391,2018,2018/19,2018-12-01,78,Ealing,E09000009,2,Outer London,2.0,Active,2018_181290096488141.0,1,0,0,0,0,0,1,1,7,0,0
181290096488142.0,2018,39.0,78.0,2.0,3.0,2.0,0.7618385329375404,0.4881348105580633,2018,2018/19,2019-01-01,78,Ealing,E09000009,2,Outer London,2.0,Active,2018_181290096488142.0,1,0,0,0,0,0,1,1,2,0,0
181290096488301.0,2018,38.0,78.0,2.0,3.0,0.0,1.3461186708539623,1.2879498481505405,2018,2018/19,2018-12-01,78,Ealing,E09000009,2,Outer London,0.0,Inactive,2018_181290096488301.0,0,0,0,0,0,0,1,0,0,0,0
181290106489441.0,2018,38.0,91.0,2.0,3.0,2.0,0.5445962719743471,0.5331352765413424,2018,2018/19,2018-12-01,91,Enfield,E09000010,2,Outer London,2.0,Active,2018_181290106489441.0,0,0,0,0,0,0,1,0,0,0,0
181290106489931.0,2018,39.0,91.0,2.0,3.0,2.0,2.574010035797845,2.3415815818955124,2018,2018/19,2019-01-01,91,Enfield,E09000010,2,Outer London,2.0,Active,2018_181290106489931.0,1,0,0,0,0,0,1,1,6,0,0
181290106490091.0,2018,38.0,91.0,2.0,3.0,1.0,3.189755160245249,2.3322729919573546,2018,2018/19,2018-12-01,91,Enfield,E09000010,2,Outer London,1.0,Insufficiently Active,2018_181290106490091.0,0,0,0,0,0,0,1,0,0,0,0
181290106490092.0,2018,38.0,91.0,2.0,3.0,1.0,3.722405235778097,3.887194434452775,2018,2018/19,2018-12-01,91,Enfield,E09000010,2,Outer London,1.0,Insufficiently Active,2018_181290106490092.0,1,0,0,0,0,0,1,1,1,0,0
181290106490822.0,2018,39.0,91.0,2.0,3.0,1.0,0.7448358175546558,0.9233915419073492,2018,2018/19,2019-01-01,91,Enfield,E09000010,2,Outer London,1.0,Insufficiently Active,2018_181290106490822.0,1,0,0,0,0,0,1,1,1,0,0
181290106492641.0,2018,38.0,91.0,2.0,3.0,2.0,1.028731942464096,0.8709155361067754,2018,2018/19,2018-12-01,91,Enfield,E09000010,2,Outer London,2.0,Active,2018_181290106492641.0,1,1,0,0,1,0,0,0,2,1,0
181290106492642.0,2018,39.0,91.0,2.0,3.0,2.0,1.04593168480947,1.3972751921259343,2018,2018/19,2019-01-01,91,Enfield,E09000010,2,Outer London,2.0,Active,2018_181290106492642.0,1,1,0,0,1,0,0,0,7,7,0
181290106492801.0,2018,38.0,91.0,2.0,3.0,1.0,2.057718396547632,2.05820087579909,2018,2018/19,2018-12-01,91,Enfield,E09000010,2,Outer London,1.0,Insufficiently Active,2018_181290106492801.0,1,0,0,0,0,0,1,1,3,0,0
181290106492981.0,2018,39.0,91.0,2.0,3.0,2.0,0.8114461651099005,1.068051307343017,2018,2018/19,2019-01-01,91,Enfield,E09000010,2,Outer London,2.0,Active,2018_181290106492981.0,0,0,0,0,0,0,1,0,0,0,0
181290106492982.0,2018,39.0,91.0,2.0,3.0,2.0,1.0458023752619463,1.2712805839701462,2018,2018/19,2019-01-01,91,Enfield,E09000010,2,Outer London,2.0,Active,2018_181290106492982.0,1,0,0,0,0,0,1,1,2,0,0
181290106493301.0,2018,38.0,91.0,2.0,3.0,2.0,0.8031013511168862,0.8625979982217193,2018,2018/19,2018-12-01,91,Enfield,E09000010,2,Outer London,2.0,Active,2018_181290106493301.0,1,1,1,1,0,0,0,0,4,1,2
181290106494391.0,2018,39.0,91.0,2.0,3.0,2.0,2.2906491036790166,2.8790698999806468,2018,2018/19,2019-01-01,91,Enfield,E09000010,2,Outer London,2.0,Active,2018_181290106494391.0,1,0,0,0,0,0,1,1,1,0,0
181290106494392.0,2018,39.0,91.0,2.0,3.0,2.0,1.077365425407192,1.3140226216476092,2018,2018/19,2019-01-01,91,Enfield,E09000010,2,Outer London,2.0,Active,2018_181290106494392.0,1,0,0,0,0,0,1,1,1,0,0
181290106494702.0,2018,39.0,91.0,2.0,3.0,0.0,0.8945333435898998,1.0661723188666814,2018,2018/19,2019-01-01,91,Enfield,E09000010,2,Outer London,0.0,Inactive,2018_181290106494702.0,0,0,0,0,0,0,1,0,0,0,0
181290106495531.0,2018,38.0,91.0,2.0,3.0,2.0,4.296586316374588,4.224574853140948,2018,2018/19,2018-12-01,91,Enfield,E09000010,2,Outer London,2.0,Active,2018_181290106495531.0,1,1,0,0,1,0,0,0,11,11,0
181290106496861.0,2018,38.0,91.0,2.0,3.0,2.0,0.6796523539869562,0.6878082586519259,2018,2018/19,2018-12-01,91,Enfield,E09000010,2,Outer London,2.0,Active,2018_181290106496861.0,1,1,0,0,1,0,0,0,2,2,0
181290106496941.0,2018,38.0,91.0,2.0,3.0,2.0,4.050394383573389,4.701090606935333,2018,2018/19,2018-12-01,91,Enfield,E09000010,2,Outer London,2.0,Active,2018_181290106496941.0,1,1,0,0,1,0,0,0,1,1,0
181290106496942.0,2018,38.0,91.0,2.0,3.0,0.0,4.207533141353028,4.534501999757007,2018,2018/19,2018-12-01,91,Enfield,E09000010,2,Outer London,0.0,Inactive,2018_181290106496942.0,0,0,0,0,0,0,1,0,0,0,0
181290106498431.0,2018,39.0,91.0,2.0,3.0,0.0,1.1738556387303738,1.7752514032698434,2018,2018/19,2019-01-01,91,Enfield,E09000010,2,Outer London,0.0,Inactive,2018_181290106498431.0,0,0,0,0,0,0,1,0,0,0,0
181290106498501.0,2018,38.0,91.0,2.0,3.0,0.0,1.8689721744824408,1.3566296548902843,2018,2018/19,2018-12-01,91,Enfield,E09000010,2,Outer London,0.0,Inactive,2018_181290106498501.0,0,0,0,0,0,0,1,0,0,0,0
181290106498502.0,2018,38.0,91.0,2.0,3.0,0.0,2.606155898439087,2.591328871443259,2018,2018/19,2018-12-01,91,Enfield,E09000010,2,Outer London,0.0,Inactive,2018_181290106498502.0,0,0,0,0,0,0,1,0,0,0,0
181290106501062.0,2018,39.0,91.0,2.0,3.0,0.0,1.677835405293708,1.9362331541397817,2018,2018/19,2019-01-01,91,Enfield,E09000010,2,Outer London,0.0,Inactive,2018_181290106501062.0,0,0,0,0,0,0,1,0,0,0,0
181290106503201.0,2018,38.0,91.0,2.0,3.0,2.0,1.8122815766537728,1.9437068447824235,2018,2018/19,2018-12-01,91,Enfield,E09000010,2,Outer London,2.0,Active,2018_181290106503201.0,1,1,0,0,1,0,0,0,1,1,0
181290106503611.0,2018,38.0,91.0,2.0,3.0,2.0,1.0676421459182892,0.8444688975664106,2018,2018/19,2018-12-01,91,Enfield,E09000010,2,Outer London,2.0,Active,2018_181290106503611.0,0,0,0,0,0,0,1,0,0,0,0
181290106503612.0,2018,38.0,91.0,2.0,3.0,0.0,0.7646422028270988,0.6566382633958477,2018,2018/19,2018-12-01,91,Enfield,E09000010,2,Outer London,0.0,Inactive,2018_181290106503612.0,0,0,0,0,0,0,1,0,0,0,0
181290106504111.0,2018,39.0,91.0,2.0,3.0,2.0,0.4236560921553542,0.6136114392063012,2018,2018/19,2019-01-01,91,Enfield,E09000010,2,Outer London,2.0,Active,2018_181290106504111.0,0,0,0,0,0,0,1,0,0,0,0
181290106504521.0,2018,38.0,91.0,2.0,3.0,2.0,1.5589239579713012,1.3365510945527876,2018,2018/19,2018-12-01,91,Enfield,E09000010,2,Outer London,2.0,Active,2018_181290106504521.0,0,0,0,0,0,0,1,0,0,0,0
181290106504522.0,2018,38.0,91.0,2.0,3.0,0.0,2.4565486876410367,2.822433732395749,2018,2018/19,2018-12-01,91,Enfield,E09000010,2,Outer London,0.0,Inactive,2018_181290106504522.0,0,0,0,0,0,0,1,0,0,0,0
181290106504861.0,2018,39.0,91.0,2.0,3.0,2.0,3.5221421897627865,3.186845366311362,2018,2018/19,2019-01-01,91,Enfield,E09000010,2,Outer London,2.0,Active,2018_181290106504861.0,0,0,0,0,0,0,1,0,0,0,0
181290106507001.0,2018,38.0,91.0,2.0,3.0,2.0,0.48429069565696,0.5372440339606006,2018,2018/19,2018-12-01,91,Enfield,E09000010,2,Outer London,2.0,Active,2018_181290106507001.0,0,0,0,0,0,0,1,0,0,0,0
181290106507002.0,2018,38.0,91.0,2.0,3.0,2.0,1.028731942464096,0.8709155361067754,2018,2018/19,2018-12-01,91,Enfield,E09000010,2,Outer London,2.0,Active,2018_181290106507002.0,1,0,0,0,0,0,1,1,4,0,0
181290106508091.0,2018,38.0,91.0,2.0,3.0,0.0,3.997309314026348,4.062500897442225,2018,2018/19,2018-12-01,91,Enfield,E09000010,2,Outer London,0.0,Inactive,2018_181290106508091.0,0,0,0,0,0,0,1,0,0,0,0
181290106510881.0,2018,38.0,91.0,2.0,3.0,2.0,2.659778299315295,2.498706845919262,2018,2018/19,2018-12-01,91,Enfield,E09000010,2,Outer London,2.0,Active,2018_181290106510881.0,1,0,0,0,0,0,1,1,5,0,0
181290106511381.0,2018,39.0,91.0,2.0,3.0,2.0,3.832770209788588,5.397700042803222,2018,2018/19,2019-01-01,91,Enfield,E09000010,2,Outer London,2.0,Active,2018_181290106511381.0,1,1,0,0,1,0,0,0,4,4,0
